id,name,host_id,host_name,neighbourhood_group,neighbourhood,zipcode,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,year_month
4129513,Haven of Tranquility in Bedstuy ,18397763,Steven & Folasade,Brooklyn,Bedford-Stuyvesant,11221,40.68707102,-73.93246611,Private room,72,1,4,12/29/2014,0.6,6,262,201505
2374275,Sunny Large Room Prospect Heights,4280051,Alexis,Brooklyn,Prospect Heights,11238,40.6741183,-73.96338013,Private room,125,1,1,6/4/2014,0.1,2,356,201505
4454175,Perfect Bedroom w/Private Bathroom ,22529885,Heather,Manhattan,Upper East Side,10028,40.77404708,-73.94629791,Private room,150,2,0,,,1,153,201505
290974,2bedAstoria-steps to subway/modern,1448047,Adriano,Queens,Astoria,11103,40.75494396,-73.92270485,Entire home/apt,199,4,19,4/10/2015,0.5,1,178,201505
4862546,2 BR Beautiful & Bright (Gramercy),25012135,Hector,Manhattan,Gramercy,10003,40.73448271,-73.98196795,Entire home/apt,185,1,0,,,2,62,201505
1931855,Sweet 1 BR APT in Brooklyn New York,10000259,Mikhail,Brooklyn,Midwood,11230,40.63065274,-73.96983809,Entire home/apt,109,5,15,1/4/2015,1.2,1,181,201505
2748094,Union Square spacious studio,14058714,Craig,Manhattan,East Village,10003,40.73243406,-73.98905795,Entire home/apt,200,3,11,4/15/2015,0.9,1,151,201505
4698334,1B Loft in Noho/Greenwich Village,9630494,Daniel,Manhattan,NoHo,10003,40.72930687,-73.99342357,Entire home/apt,195,6,3,3/16/2015,1.1,1,119,201505
5945472,massive old-school loft in tribeca!,6816567,Stephen,Manhattan,Civic Center,10013,40.71654609,-74.00165871,Entire home/apt,500,1,0,,,1,365,201505
2075802,Spacious Room in Perfect Location!,8775389,Mimi,Manhattan,Lower East Side,10002,40.72061754,-73.98576547,Private room,90,1,3,10/1/2014,0.2,6,300,201505
646543,Spacious Clinton Hill Apartment,1159361,Fernando,Brooklyn,Crown Heights,11238,40.67898813,-73.95858439,Entire home/apt,115,30,26,12/27/2014,0.8,1,223,201505
1640992,Cozy 1-bedroom apt next to subway,8619525,Karen,Brooklyn,Flatbush,11226,40.65171492,-73.96286899,Entire home/apt,110,3,6,1/1/2015,0.3,1,120,201505
4767549,Top Floor in Carroll Gardens,207356,Martin,Brooklyn,Carroll Gardens,11231,40.68170902,-73.99764791,Entire home/apt,200,3,0,,,1,119,201505
583159,Carroll Garden's 3BR Garden Duplex,343302,Price,Brooklyn,Carroll Gardens,11231,40.67762054,-73.99646236,Private room,350,7,0,,,2,271,201505
4371804,2 BEDROOM APT with PATIO,278866,Clemente,Manhattan,Harlem,10031,40.8235615,-73.94497696,Entire home/apt,175,1,2,4/30/2015,0.6,4,330,201505
4541061,Sunny private room in 2 bedroom apt,7324315,Janine,Manhattan,Chinatown,10002,40.71480215,-73.99055829,Private room,119,3,1,4/27/2015,1,1,287,201505
4635464,Gray room in Brooklyn 20min to Manh,11394444,Lucy,Brooklyn,Borough Park,11204,40.63108881,-73.98065696,Private room,50,1,1,1/2/2015,0.2,2,365,201505
1165763,Large One Bedroom- 95th & Riverside,117738,Danielle,Manhattan,Upper West Side,10025,40.79616395,-73.97568185,Entire home/apt,350,3,5,10/18/2014,0.3,2,317,201505
3416318,"Loved, Bright 1 Bedroom in Brooklyn",16643578,Emi,Brooklyn,Bedford-Stuyvesant,11216,40.69002854,-73.9509587,Entire home/apt,150,3,2,4/7/2015,0.2,1,0,201505
2754500,1 bdrm with view of Prospect Park! ,3178154,Amanda,,,11225,40.66033683,-73.9635974,Entire home/apt,85,1,2,1/2/2015,0.2,1,274,201505
2905565,"Beautiful, Spacious 2bd/2bath LOFT",294307,Swetha,Manhattan,East Village,10009,40.72580907,-73.97662167,Entire home/apt,369,4,11,4/1/2015,1,1,120,201505
2075526,1 BR Apt in Park Slope Brooklyn,8109174,Katie And Matt,Brooklyn,Park Slope,11215,40.66951726,-73.98284535,Entire home/apt,130,5,4,7/14/2014,0.3,1,14,201505
5038425,Sunny room in Williamsburg,2163758,Leslie,Brooklyn,Williamsburg,11211,40.71536769,-73.93784314,Private room,60,1,5,4/9/2015,3.4,1,303,201505
4583570,ENTIRE Apartment  ★MANHATTAN★ ,10280470,Carolina,Manhattan,East Harlem,10029,40.79178981,-73.94567186,Entire home/apt,135,2,13,4/7/2015,2.7,4,246,201505
796545,Beautiful Manhattan Studio Apartmen,4220454,Carlita,Manhattan,East Harlem,10029,40.7901307,-73.94725476,Entire home/apt,140,180,6,4/7/2015,0.7,1,365,201505
3223379,Modern 1 Bdr in Williamsburg,1299702,Laura,Brooklyn,Williamsburg,11211,40.70826645,-73.95236639,Entire home/apt,175,1,11,1/1/2015,1.3,1,118,201505
5490319,"Chic studio, sleeps 3, elevator! ",28452583,Julia,Manhattan,West Village,10014,40.73949937,-74.00859908,Entire home/apt,275,1,1,3/15/2015,0.6,1,75,201505
944840,Dumbo Loft With A Beautiful View,5110818,Kevin,Brooklyn,DUMBO,11201,40.70446841,-73.98753631,Entire home/apt,90,28,10,8/18/2014,0.4,1,20,201505
2687464,Broadway Apto steps to Central Park,8280090,Jean,Manhattan,Upper West Side,10025,40.79562541,-73.97007833,Shared room,90,1,0,,,1,338,201505
4548044,Large Private Room/Ensuite Bathroom,895012,Khadiga,Brooklyn,Bushwick,11237,40.69900579,-73.91409556,Private room,80,1,1,11/12/2014,0.2,1,147,201505
3186393,Beautiful 1BR near Prospect Park,3674816,Taylor,Brooklyn,South Slope,11215,40.66401356,-73.98887521,Entire home/apt,185,2,4,12/26/2014,0.6,1,177,201505
688663,"Large 1 BR in safe, artsy Bushwick",3515868,Cassandra,Brooklyn,Bushwick,11237,40.70161981,-73.93117006,Private room,75,3,6,10/24/2014,0.2,2,142,201505
3979522,2BR Apt in Park Slope,17210534,Gus,Brooklyn,South Slope,11215,40.6663002,-73.99058866,Private room,78,1,0,,,1,221,201505
4259271,[5] 2BR Apt in the Heart of Soho!,10777985,Bernadine,Manhattan,SoHo,10012,40.72234625,-73.99847591,Entire home/apt,190,1,15,4/13/2015,2.7,3,220,201505
2248215,SoHo Stunner 2br/2bth - 1600 sqft ,1607163,Nimitt,Manhattan,SoHo,10012,40.72365973,-73.99714965,Entire home/apt,825,3,10,4/24/2015,0.7,1,361,201505
5480696,Cozy 1 bedroom w/ extra lounge room,28421742,Sam,Brooklyn,Bedford-Stuyvesant,11221,40.68741693,-73.92625158,Private room,220,1,0,,,1,365,201505
2809567,Private room in Clinton Hill,2347138,Theona,Brooklyn,Bedford-Stuyvesant,11216,40.68874175,-73.95671972,Private room,65,2,5,8/1/2014,0.4,1,120,201505
483207,"Lovely 2-Bed Apt by 2,3,4,5,C train",2280048,Edgar,Brooklyn,Crown Heights,11216,40.67396025,-73.95381867,Entire home/apt,120,3,62,1/8/2015,1.8,4,313,201505
5444858,Cozy 1 Bedroom in the heart of NYC,28241467,Jennifer,Manhattan,Hell's Kitchen,10036,40.75771877,-73.9931524,Entire home/apt,225,1,1,4/20/2015,1,1,220,201505
5862740,1 Bedroom apt in Astoria,5209044,Salvatore,,,11106,40.77035906,-73.9354027,Entire home/apt,135,4,0,,,1,12,201505
715481,Fabulous Central Park West  Room ,3686038,Michelle,,,10024,40.78482969,-73.96873796,Private room,100,14,5,9/28/2014,0.2,1,342,201505
4829321,Charming 3 Bd in Hell's Kitchen!,1623844,Ashley,Manhattan,Hell's Kitchen,10019,40.76828274,-73.99526021,Entire home/apt,300,1,1,1/1/2015,0.2,1,112,201505
2458143,small private room available,3932475,Joshua,Queens,Ridgewood,11385,40.70150229,-73.90882336,Private room,50,1,0,,,1,365,201505
4163804,Classic UWS 1 Bed in Doorman Bldg,15573381,Lindsay,Manhattan,Upper West Side,10023,40.78084811,-73.9847087,Entire home/apt,250,1,0,,,1,54,201505
1944353,"Quiet, clean and charming IBR EV",10055354,Jenny,,,10003,40.7231284,-74.01453587,Entire home/apt,175,1,23,4/13/2015,1.9,1,228,201505
6128776,Lovely and neat place in Astoria,1288860,Fabiana,Queens,Astoria,11106,40.76493708,-73.9259453,Private room,59,1,0,,,1,335,201505
6031039,"Sunny, large room overlooking park",2212942,Jesse,Brooklyn,Bushwick,11237,40.70268305,-73.9208762,Private room,750,1,0,,,1,33,201505
1141743,Luxury Astoria/LIC Sanctuary,4094013,Brendan,Queens,Astoria,11106,40.76267269,-73.92638765,Entire home/apt,150,89,4,4/16/2015,0.4,1,350,201505
191388,Beautiful Zen Apt on Central Park,925153,Nicole,Manhattan,Upper West Side,10025,40.79512876,-73.96339813,Entire home/apt,410,4,9,11/7/2012,0.2,1,332,201505
2254691,Housing for Super Bowl Weekend,11513982,Stephanie,Manhattan,Hell's Kitchen,10036,40.75988917,-73.99459547,Entire home/apt,699,1,0,,,1,365,201505
5022563,Ensuite with private bathroom,2788845,Vandra,Brooklyn,Bedford-Stuyvesant,11238,40.68656806,-73.95953117,Private room,95,1,0,,,1,253,201505
2929855,Amazing Modern 1-BRM -15 Min TO NYC,14961638,Crystal,Brooklyn,Bedford-Stuyvesant,11216,40.68769481,-73.95100673,Entire home/apt,160,3,20,1/5/2015,1.7,3,326,201505
4662215,Wonderful room in a safe area ..,24124265,Alex,Brooklyn,Clinton Hill,11238,40.68371982,-73.96087438,Private room,85,1,0,,,1,365,201505
4855004,Luxury UWS apartment,12220,Corina,,,10069,40.779129,-73.98935954,Entire home/apt,175,1,1,4/11/2015,1,3,341,201505
2249878,Great UWS Apt./Central Park ,470870,Ruben,,,10024,40.78534094,-73.96906119,Entire home/apt,375,1,0,,,1,365,201505
4431838,Big Upper East Side Studio! Wifi! ,14854310,Omri,Manhattan,Upper East Side,10128,40.78137282,-73.95319437,Entire home/apt,175,1,2,4/6/2015,0.5,1,161,201505
3551467,SPACIUS BEDROOM IN CUTE UES FLAT,17878179,Jesus,Manhattan,Upper East Side,10128,40.78405152,-73.94789972,Private room,125,5,0,,,1,208,201505
692424,"Manhattan, Great views, Large 1 Bdr",3540748,Nick,Manhattan,Upper East Side,10128,40.78170976,-73.95028837,Entire home/apt,275,2,5,4/9/2015,1.2,1,325,201505
1099441,SUNNY CHINATOWN/LES ROOM WITH ROOF!,2713809,Hayley,Manhattan,Lower East Side,10002,40.72001009,-73.99296891,Private room,96,2,30,3/27/2015,1.4,2,334,201505
4753370,Colorful 1BR in UES/E. Harlem,24454703,Casey,Manhattan,East Harlem,10029,40.78950952,-73.94028994,Private room,44,2,4,4/10/2015,0.9,1,5,201505
587077,"Historic Home,into Manhattan in 20-",2675644,Alissa,,,10301,40.64744713,-74.09027036,Private room,89,2,56,4/7/2015,1.7,15,317,201505
453255,"Exciting Lower East Side, Loft Life",2252261,Stephanie,Manhattan,Lower East Side,10002,40.71986451,-73.98689927,Entire home/apt,250,4,7,1/4/2015,0.2,1,205,201505
1458987,Room in My Apt. Rego Park Queens NY,7645338,King,Queens,Rego Park,11374,40.7263769,-73.8585241,Private room,60,2,15,3/31/2015,0.7,1,58,201505
2165440,"3 Bedroom, 3 Bath, Upper East Side",11049035,Matthew,Manhattan,Upper East Side,10128,40.77727745,-73.94564007,Entire home/apt,2000,1,0,,,1,365,201505
3229520,★Time square lovely two bed room★,16345041,Han,Manhattan,Hell's Kitchen,10019,40.76524304,-73.98689106,Entire home/apt,245,2,13,3/12/2015,1.2,2,325,201505
3420648,Lovely Near Time square in 1bedroom,16345041,Han,Manhattan,Hell's Kitchen,10019,40.76477265,-73.98542281,Entire home/apt,195,3,11,3/26/2015,1.3,2,305,201505
4172150,Beautiful Gem in the East Village,3410476,Patricia,Manhattan,East Village,10009,40.72158128,-73.97928008,Entire home/apt,175,3,25,4/27/2015,3.6,1,156,201505
1869202,Cozy & Sunny central Manhattan APT!,5008954,Mich,Manhattan,Midtown,10022,40.75819933,-73.96691802,Private room,95,2,8,4/26/2015,0.4,1,0,201505
4547143,CHARMING bedroom in BedStuy,23575706,Blair,Brooklyn,Bedford-Stuyvesant,11206,40.69580419,-73.94515153,Private room,55,1,0,,,1,147,201505
3808119,"Charming, Airy 2 Bedroom Brownstone",19569725,Cathy,Brooklyn,Bedford-Stuyvesant,11233,40.6841914,-73.92216591,Entire home/apt,110,2,26,4/15/2015,3.9,1,59,201505
2291779,Stay with us in hip Bed-Stuy,9620804,Jake And Nate,Brooklyn,Bedford-Stuyvesant,11216,40.68827359,-73.95188396,Private room,65,1,13,2/22/2015,1,7,274,201505
4937401,1 Room Available in January,25441266,Ermis,Brooklyn,Bedford-Stuyvesant,11233,40.68503205,-73.91573432,Private room,55,1,0,,,1,94,201505
1701363,Brownstone Duplex Apt./ with garden,739544,Martha,Brooklyn,Bedford-Stuyvesant,11216,40.6873796,-73.94316604,Entire home/apt,244,5,6,1/14/2015,0.3,7,243,201505
4355972,Large Open Loft In Soho,2918237,John,Manhattan,SoHo,10013,40.72309042,-74.0031941,Entire home/apt,785,4,0,,,1,365,201505
57297,"Cozy 1BR in Boerum Hill, GREAT loc!",199392,Sheila,Brooklyn,Cobble Hill,11201,40.68925937,-73.9938628,Entire home/apt,139,2,77,4/21/2015,1.4,1,333,201505
79277,Beautiful FiDi Loft near Everything,426806,Bean,Manhattan,Financial District,10038,40.71040982,-74.00876361,Entire home/apt,185,4,15,10/29/2014,0.3,1,342,201505
995926,Delightful Studio Apartment UES,5471442,Clementine,Manhattan,Upper East Side,10021,40.76646919,-73.95767016,Entire home/apt,120,14,6,4/30/2015,0.3,1,192,201505
4804242,COZY 2 BEDROOM APARTMENT,7249636,Dima,Manhattan,Upper East Side,10075,40.77355678,-73.95015405,Entire home/apt,165,1,10,4/10/2015,2.4,1,212,201505
1248527,Cool 1BR Pad in Greenwich Vil/ UnSq,6674364,Ramzi,Manhattan,Greenwich Village,10003,40.73446796,-73.99204283,Entire home/apt,400,4,4,1/27/2015,0.2,3,365,201505
628064,"Spacious, amazingly quiet, charming",3119013,Mark,Manhattan,Gramercy,10003,40.7349325,-73.99101193,Entire home/apt,249,2,13,12/1/2014,0.4,1,0,201505
824253,"Great room, spacious apt",4327367,Marina & Chris,Manhattan,Lower East Side,10002,40.71304068,-73.98634785,Private room,120,3,16,3/15/2015,0.6,1,351,201505
5702479,1 Room in 2-Story East Village Home,1031900,Suraj,Manhattan,East Village,10009,40.7275914,-73.97907786,Private room,150,1,1,4/10/2015,1,2,365,201505
5761926,1Bd in 2 Bd Duplex - East Village,29892607,Farrin,Manhattan,East Village,10003,40.73119114,-73.98644477,Private room,200,1,0,,,1,365,201505
4993692,Queen Bedroom in East Village,25745976,Austin,Manhattan,East Village,10009,40.72809126,-73.97952721,Private room,100,1,0,,,2,338,201505
2360793,Private bedroom in Upper Manhattan,12056260,Michael,Manhattan,Harlem,10027,40.81012969,-73.94043315,Private room,70,1,14,4/19/2015,1.6,1,17,201505
6001852,Sweet dreams in Harlem,20181585,Jacqueline,Manhattan,Harlem,10030,40.82047293,-73.94650278,Entire home/apt,125,7,0,,,1,347,201505
3366780,Private Cozy Room In Manhattan,16987355,Kathleen,Manhattan,Harlem,10026,40.79998669,-73.95238175,Private room,75,1,29,11/4/2014,2.8,1,305,201505
153792,Quaint & Charming Flat w/ Garden,739544,Martha,Brooklyn,Bedford-Stuyvesant,11216,40.68270786,-73.94268293,Entire home/apt,145,4,35,1/4/2015,0.8,7,171,201505
4053725,"A Palace in Nolita- loft, garden",13001320,Elide,Manhattan,NoHo,10012,40.72547396,-73.99215611,Entire home/apt,500,1,0,,,1,365,201505
291825,"Cute, hip room in E. Williamsburg!",1511712,John,Brooklyn,Bushwick,11206,40.7024388,-73.93030208,Private room,75,1,39,2/17/2015,1.1,1,309,201505
3468466,west village perfect location 1 BDR,17475002,Fabien,Manhattan,West Village,10014,40.73058647,-74.00368838,Entire home/apt,150,2,2,10/2/2014,0.2,1,182,201505
5904817,"Lincoln Center,Upperwest Luxury Apt",17848380,YiQun,Manhattan,Upper West Side,10023,40.77437533,-73.98964719,Private room,120,7,0,,,2,284,201505
4054107,Cozy Williamsburg 20 min Manhattan!,15163034,Gonzalo,Brooklyn,Williamsburg,11206,40.70686352,-73.94478053,Private room,140,2,19,4/14/2015,2.7,1,2,201505
626171,Williamsburg Waterfront,3107764,Godric,Brooklyn,Williamsburg,11211,40.71970021,-73.96262784,Entire home/apt,195,3,30,12/8/2013,1,1,120,201505
1916694,Room with private patio access!,9939234,Edward,Manhattan,East Harlem,10035,40.79991946,-73.93737826,Private room,95,2,63,4/14/2015,3.6,1,209,201505
571471,Sunny Southside Williamsburg! ,2812516,Freda,Brooklyn,Williamsburg,11211,40.71007774,-73.95584512,Private room,65,2,18,3/21/2015,0.5,1,218,201505
3278758,Sunny Room in East Williamsburg,10413872,Dave,Brooklyn,Williamsburg,11206,40.70598055,-73.93285322,Private room,95,3,10,4/20/2015,1.2,1,112,201505
5249145,Delightful West Village Studio,2381603,Joey,Manhattan,West Village,10014,40.73568217,-74.00036793,Entire home/apt,195,3,0,,,1,62,201505
3549126,Williamsburg! Amazing Apt & 'Hood!,249182,Chien,Brooklyn,Williamsburg,11249,40.71896328,-73.95620634,Entire home/apt,220,2,14,4/28/2015,1.7,1,42,201505
474936,Rare Ground Floor SoHo Hideaway!,2354243,Artie,Manhattan,Little Italy,10013,40.72011444,-73.99648627,Entire home/apt,159,1,76,3/30/2015,2.1,1,167,201505
5249432,Center O the Universe Times Square ,1606133,George,Manhattan,Hell's Kitchen,10036,40.75887446,-73.99084618,Private room,230,3,0,,,2,324,201505
4525762," Modern, Brooklyn view, Bedrm/Bath",22375303,Linda,Brooklyn,Flatbush,11226,40.65390872,-73.95563792,Private room,165,1,0,,,1,365,201505
4013339,Amazing Private Room in Soho,2090439,Matt,Manhattan,Little Italy,10013,40.72022908,-73.99693392,Private room,115,1,22,4/20/2015,2.9,1,75,201505
4282178, Superhost SALE! DELUXE Room!,21641206,Veronica,Brooklyn,Bedford-Stuyvesant,11206,40.69723674,-73.94914285,Private room,80,1,11,4/24/2015,1.7,4,287,201505
1870021,Great Room at Lower Manhattan NY WT,5853457,Stanley,Manhattan,Lower East Side,10002,40.71512499,-73.9880121,Private room,116,1,39,4/29/2015,2.2,9,313,201505
4923480,Midtown luxury with private balcony,25359321,Shahryar,Manhattan,Midtown,10022,40.75491306,-73.9665272,Private room,50,10,0,,,1,98,201505
6182993,Beautiful Tribeca Room with Patio,2161960,Peter,Manhattan,Tribeca,10013,40.71715727,-74.00420373,Private room,115,1,0,,,1,178,201505
5057146,Cozy 1 bedroom in the heart of NYC,15352464,Nehal,Manhattan,Upper East Side,10065,40.76260087,-73.95716138,Entire home/apt,160,1,0,,,1,331,201505
4572463,Cozy bedroom apt,10429137,Aziz,Manhattan,Upper East Side,10128,40.78247702,-73.94727662,Private room,125,1,0,,,1,365,201505
2682974,"1,000 SqFt PENTHOUSE on 30th FLOOR ",13734665,Martin,Queens,Long Island City,11101,40.75021056,-73.93924711,Private room,165,1,12,3/29/2015,0.9,2,324,201505
4029417,"1,000 SqFt - 2 Bedroom PENTHOUSE ",13734665,Martin,Queens,Long Island City,11101,40.74981075,-73.94097785,Entire home/apt,585,1,2,3/22/2015,0.8,2,328,201505
4464508,Flatbush Gardens,23162890,Terrance,Brooklyn,Flatbush,11226,40.64890375,-73.96373821,Private room,64,1,2,1/4/2015,0.4,2,365,201505
1134553,"Historic Home, Into Manhattan in 20",2675644,Alissa,,,10301,40.64918645,-74.08251971,Private room,59,2,32,4/7/2015,1.4,15,351,201505
2060744,2Bedrooms / Sleep 5 / Central Park,10898136,Milik,Manhattan,Upper West Side,10024,40.78546087,-73.97528837,Entire home/apt,150,1,51,4/16/2015,3.1,3,291,201505
428180,NYC-Brooklyn #5 18 min to Manhattan,29762,S&I,Brooklyn,Bedford-Stuyvesant,11233,40.67889,-73.91162701,Private room,35,3,98,4/16/2015,2.7,7,260,201505
4810939,Massive Downtown Condo,19990894,Lindsay,Manhattan,Lower East Side,10002,40.71732625,-73.98257477,Entire home/apt,250,2,0,,,1,251,201505
1851832,Nice&cozy room in the heart of SoHo,1144452,Dante,Manhattan,SoHo,10012,40.72172206,-74.00372464,Private room,130,3,12,1/4/2015,0.7,1,126,201505
3084885,Large Private Room East Village,7555695,Dhruva,Manhattan,Lower East Side,10009,40.72069704,-73.98175202,Private room,149,3,10,9/21/2014,1,1,284,201505
4194494,Heart of Soho,10367443,J,Manhattan,SoHo,10012,40.72149308,-73.9981527,Entire home/apt,1000,3,2,12/27/2014,0.3,1,365,201505
5834964,1br in the Heart of Soho!,18131205,Jonathan,Manhattan,SoHo,10012,40.72529419,-74.00327337,Entire home/apt,200,1,0,,,1,6,201505
2653411,Luxury 2 Bedroom in FiDi,13583128,Anita,Manhattan,Financial District,10005,40.70510682,-74.00810876,Entire home/apt,233,2,2,1/5/2015,0.2,1,121,201505
572851,SPACIOUS ELEVATOR APARTMENT,33279,Rod,Manhattan,Lower East Side,10002,40.71975589,-73.98938479,Entire home/apt,165,1,32,4/24/2015,1,8,302,201505
1566714,Cozy Chelsea 1br with Fireplace,3150378,Jessica,Manhattan,Chelsea,10011,40.74098673,-74.00116872,Entire home/apt,215,3,60,4/10/2015,3.1,1,300,201505
1880584,Designer Studio in Heart of Chelsea,9788886,Seth,Manhattan,Chelsea,10011,40.74319592,-73.99744298,Entire home/apt,190,2,11,1/2/2015,0.7,1,251,201505
3533360,Great Chelsea Apt- Steps to Subway!,16639868,Sharmila,Manhattan,Chelsea,10011,40.73871997,-73.99887178,Entire home/apt,125,1,5,4/5/2015,0.5,1,121,201505
1847389,Beautiful BK 1 Block From Subway,9371210,Shane,Brooklyn,Carroll Gardens,11231,40.67458383,-74.00007197,Entire home/apt,200,1,0,,,1,346,201505
953798,"West Village Spacious, Sunny Apt.",5179306,William,Manhattan,West Village,10014,40.73848526,-74.00098286,Entire home/apt,400,2,0,,,1,345,201505
864981,Cozy Room in Charming Brownstone,1650330,Chandle,Brooklyn,Sunset Park,11220,40.64901645,-74.00896882,Private room,68,5,16,12/2/2014,0.6,2,287,201505
4587037,Cozy Manhattan Retreat Near Park,9972204,Rock,Manhattan,Upper East Side,10065,40.76358138,-73.95821398,Entire home/apt,145,2,6,4/27/2015,1.2,1,177,201505
3174753,Room on 112th btw. Broadw & Amsterd,16099170,Sary,Manhattan,Morningside Heights,10025,40.80634551,-73.96539853,Private room,100,1,0,,,1,313,201505
5569373,Nice Manhattan Apartment for 4,28873364,Maria Jose,Manhattan,Morningside Heights,10027,40.8094226,-73.95998998,Entire home/apt,170,2,1,3/27/2015,0.8,1,32,201505
1076643,Family apartment Central Park 3 bdr,5893883,Sarah,Manhattan,Upper West Side,10025,40.80026046,-73.95935357,Entire home/apt,400,6,7,1/4/2015,0.3,1,42,201505
3819304,Bright & Cozy Brownstone Studio,4110222,Nikki,Brooklyn,Crown Heights,11216,40.67163398,-73.94473083,Entire home/apt,95,2,5,12/23/2014,0.6,1,151,201505
3214814,Amazing full floor loft in Gramercy,5879202,Christopher,Manhattan,Stuyvesant Town,10010,40.73624886,-73.97858652,Shared room,149,1,0,,,1,365,201505
1020625,Huge Luxury one bedroom apartment,5615192,Robert,Manhattan,Upper East Side,10075,40.77378392,-73.9580832,Entire home/apt,350,7,30,4/17/2015,1.4,1,262,201505
2142349,SuperBowl: HUGE 1 Bedrm on 6th Ave,10933885,Andrew,Manhattan,Chelsea,10001,40.74529829,-73.99114124,Entire home/apt,350,1,0,,,1,365,201505
4350574,Sexy I BDR Chelsea NY Best Location,945930,Tim,Manhattan,Chelsea,10001,40.74805174,-73.99727515,Entire home/apt,350,3,0,,,1,0,201505
2656406,Sunny apt in heart of East Village,13596953,Lauren,Manhattan,East Village,10003,40.72699843,-73.98885642,Private room,100,3,12,11/21/2014,1,1,0,201505
1576734,"Modern, Open East Village Space",6660981,Steven,Manhattan,East Village,10009,40.72741747,-73.97952895,Private room,115,3,11,11/19/2014,0.6,2,357,201505
852632,Park Slope/Gowanis Urban Oasis,4451246,Raymond And Heather,Brooklyn,Gowanus,11215,40.66892818,-73.99404471,Shared room,44,2,32,4/17/2015,1.4,1,320,201505
661849,"Elevator, Center Manhattan, Safe! ",1485898,Jay,Manhattan,Kips Bay,10016,40.74236315,-73.98196758,Entire home/apt,190,6,3,10/24/2012,0.1,3,364,201505
796232,"Cozy Apt in Bushwick, Brooklyn!",4194142,Alexandra,Brooklyn,Bushwick,11237,40.70307672,-73.92765427,Entire home/apt,130,2,4,9/23/2014,0.2,1,51,201505
4357464,Spacious Loft Room in Artist Studio,7351,Tanda,Brooklyn,South Slope,11215,40.66221161,-73.98692783,Private room,74,1,0,,,3,172,201505
5480038,Large Private Room in Williamsburg!,27590887,Matthew,Brooklyn,Williamsburg,11211,40.71203277,-73.94186004,Private room,90,1,0,,,1,365,201505
5955894,Beautiful  sunlit 3 bedroom ,24982374,David,Brooklyn,Clinton Hill,11205,40.69475109,-73.96154362,Entire home/apt,210,1,0,,,1,291,201505
5039216,Sunny room with high ceilings,743529,Jerome,Brooklyn,Bedford-Stuyvesant,11206,40.69465234,-73.94366949,Private room,45,1,0,,,1,84,201505
2201468,Private Room in Authentic Brooklyn,11230955,Raphael,Brooklyn,Bedford-Stuyvesant,11233,40.68671714,-73.91902261,Private room,45,2,0,,,1,55,201505
5546217,3bd Duplex Townhouse/Prospect Park,11369454,Mimi,Brooklyn,Flatbush,11226,40.65379955,-73.95948067,Entire home/apt,210,1,0,,,1,309,201505
5643154,Nice room in 2-bedroom apartment,11206175,Kris,Brooklyn,Bensonhurst,11204,40.6129582,-73.98899074,Private room,39,1,0,,,7,335,201505
5806065,chelsea cool apartment,10439524,Bianca,Manhattan,Chelsea,10011,40.74267334,-74.00210064,Private room,100,1,0,,,3,26,201505
5500740,Room in Sun Bathed Walk-up_2 ,26080167,Douglas,Manhattan,Washington Heights,10032,40.83550963,-73.94231766,Private room,70,1,0,,,1,307,201505
4096632,Spacious room for 2 in Astoria,21248953,Ariana,Queens,Ditmars Steinway,11102,40.77226805,-73.91839224,Private room,75,1,4,3/29/2015,0.5,1,119,201505
1134988,Beautiful Room with Huge Backyard,1738007,Billy,Manhattan,Harlem,10037,40.81274208,-73.94017841,Private room,90,1,4,8/12/2014,0.2,1,221,201505
479255,Perfectly Located East Vill 1 Bdrm,410018,Emily,Manhattan,Lower East Side,10003,40.72114189,-73.98586692,Entire home/apt,175,3,22,4/20/2015,0.7,1,18,201505
6029635,Luxury Studio Available,1476311,Tim,Manhattan,Financial District,10038,40.7072504,-74.00594834,Entire home/apt,225,1,1,4/26/2015,1,1,158,201505
1289573,Upper West Side Studio Charm,7013522,Wallace,Manhattan,Upper West Side,10023,40.77850589,-73.98432695,Entire home/apt,150,2,19,4/6/2015,1,1,256,201505
4986703,LIVE IN THE CLOUDS!!!,22614279,A,Manhattan,Hell's Kitchen,10036,40.75811842,-73.99405842,Entire home/apt,850,1,3,3/15/2015,1.2,1,365,201505
828025,Comfortable room in Manhattan Loft,4341393,Christopher,Manhattan,Tribeca,10038,40.71326899,-74.00988904,Private room,139,1,100,4/24/2015,3.5,2,272,201505
2087991,Gorgeous Loft in Upper East Side,4911933,Ct,Manhattan,Upper East Side,10028,40.76984915,-73.9556042,Entire home/apt,135,5,15,4/4/2015,1.1,1,122,201505
823866,Private Furnished Off-Bowery STUDIO,4325676,Tim,Manhattan,Lower East Side,10002,40.7222955,-73.99111291,Entire home/apt,125,30,0,,,1,233,201505
4958479,Artists Loft Creative Getaway,7156636,Caitlyn,Manhattan,Upper West Side,10024,40.7823202,-73.98137431,Entire home/apt,170,2,2,2/23/2015,0.8,1,40,201505
3717729,Spacious Studio with High Ceilings,14818191,Annie,Manhattan,Upper West Side,10024,40.7879853,-73.97639963,Entire home/apt,185,2,4,4/19/2015,0.6,1,209,201505
